10,7330871,39476877,25517,12541946,5,5,0.01,"[[2.61816501 0.64885434 1.52755776]
 [1.75435719 3.08900281 1.60497528]
 [1.61189227 5.86937838 4.27633834]
 [3.54723364 2.58609598 1.3838459 ]]",2301202113,LC08_L1TP_003052_20160120_20170405_01_T1
10,17764132,22313023,17189371,2108685,4,3,10.01,"[[ 2.61816501 -0.19523489  2.00631039]
 [ 1.75435719  3.38851498  1.6110116 ]
 [ 1.61189227  6.45760767  3.98179866]
 [ 3.54723364  7.68313718  1.69690502]]",2301202113,LC08_L1TP_003052_20160120_20170405_01_T1
10,2581778,39164147,338247,17291039,2,3,30.01,"[[ 2.61816501 -0.86246656  1.42210896]
 [ 1.75435719  3.12968206  1.67568785]
 [ 1.61189227  6.11990089  4.69153933]
 [ 3.54723364  7.35335744  1.60864388]]",2301202113,LC08_L1TP_003052_20160120_20170405_01_T1
10,10150832,35360180,4142214,9721985,5,4,10.01,"[[ 2.61816502 -0.94348644  4.57093233]
 [ 1.75435719  3.60012744  1.23386922]
 [ 1.61189227  6.93065333  4.69857061]
 [ 3.54723364  7.67462265  1.40176576]]",2301202113,LC08_L1TP_003052_20160120_20170405_01_T1
10,12278577,39299746,202648,7594240,4,4,10.01,"[[ 2.61816501 -0.21754314  0.43627183]
 [ 1.75435719  3.1410193   2.83961184]
 [ 1.61189227  6.11076734  4.50167307]
 [ 3.54723364  7.79740809  1.52817494]]",2301202113,LC08_L1TP_003052_20160120_20170405_01_T1
10,9897009,39295857,206537,9975808,5,5,0.01,"[[ 2.61816501 -1.06397801  4.85200159]
 [ 1.75435719  3.59211528  1.81070344]
 [ 1.61189227  6.25488783  5.05520955]
 [ 3.54723364  7.41136427  1.86117402]]",2301202113,LC08_L1TP_003052_20160120_20170405_01_T1
10,19235531,407778,39094616,637286,5,5,0.01,"[[2.61816501 0.13800847 0.6062077 ]
 [1.75435719 3.01201042 1.21299799]
 [1.61189227 6.38209875 5.18596533]
 [3.54723364 6.86690099 1.88164281]]",2301202113,LC08_L1TP_003052_20160120_20170405_01_T1
10,2552404,39239475,262919,17320413,5,4,10.01,"[[ 2.61816501 -0.04687565  0.3872272 ]
 [ 1.75435719  3.47038143  1.60391881]
 [ 1.61189227  6.30262819  4.71924113]
 [ 3.54723364  1.20036015 -1.8010717 ]]",2301202113,LC08_L1TP_003052_20160120_20170405_01_T1
10,14940773,37985689,1516705,4932044,5,5,0.01,"[[ 2.61816501 -0.64419019  1.68290815]
 [ 1.75435719  3.10382106  2.92844091]
 [ 1.61189227  6.32998613  4.95404642]
 [ 3.54723364  7.78439582  1.57241501]]",2301202113,LC08_L1TP_003052_20160120_20170405_01_T1
10,6653812,39488442,13952,13219005,5,5,0.01,"[[ 2.61816501 -0.15430499  1.26879759]
 [ 1.75435719  3.14135719  1.92591722]
 [ 1.61189227  6.12794871  4.51462684]
 [ 3.54723364  7.53558293  1.5039038 ]]",2301202113,LC08_L1TP_003052_20160120_20170405_01_T1
