10,10680769,35104225,1340940,11024317,4,4,30.1,2301221629,LC08_L1TP_029044_20160720_20170222_01_T1
10,18527727,35362712,1082453,3177359,5,4,81.1,2301221629,LC08_L1TP_029044_20160720_20170222_01_T1
10,17163015,35760610,684555,4542071,2,2,12.1,2301221629,LC08_L1TP_029044_20160720_20170222_01_T1
10,19840852,34286513,2158652,1864234,5,5,27.1,2301221629,LC08_L1TP_029044_20160720_20170222_01_T1
10,19129069,24573859,11871306,2576017,5,5,6.1,2301221629,LC08_L1TP_029044_20160720_20170222_01_T1
10,20338692,32251995,4193170,1366394,5,5,0.1,2301221629,LC08_L1TP_029044_20160720_20170222_01_T1
10,20948252,29851125,6594040,756834,4,4,3.1,2301221629,LC08_L1TP_029044_20160720_20170222_01_T1
10,18305765,35278247,1166918,3399321,5,5,9.1,2301221629,LC08_L1TP_029044_20160720_20170222_01_T1
10,18482834,32335216,4109949,3222252,3,2,78.1,2301221629,LC08_L1TP_029044_20160720_20170222_01_T1
10,37187337,24834258,1313259,598137,4,3,18.1,2301221635,LC08_L1TP_032030_20160420_20170223_01_T1
10,33258011,25944816,202701,4527463,4,5,27.1,2301221635,LC08_L1TP_032030_20160420_20170223_01_T1
10,32490053,26035753,111764,5295421,5,5,0.1,2301221635,LC08_L1TP_032030_20160420_20170223_01_T1
10,37308744,25007487,1140030,476730,4,4,30.1,2301221635,LC08_L1TP_032030_20160420_20170223_01_T1
10,34361302,26102395,45122,3424172,5,4,81.1,2301221635,LC08_L1TP_032030_20160420_20170223_01_T1
10,30868264,26072037,75480,6917210,5,5,27.1,2301221635,LC08_L1TP_032030_20160420_20170223_01_T1
10,31409219,26063854,83663,6376255,5,5,0.1,2301221635,LC08_L1TP_032030_20160420_20170223_01_T1
10,31049951,26000523,146994,6735523,4,4,3.1,2301221635,LC08_L1TP_032030_20160420_20170223_01_T1
10,30821789,26111342,36175,6963685,2,2,12.1,2301221635,LC08_L1TP_032030_20160420_20170223_01_T1
10,37588799,24480923,1666594,196675,5,5,6.1,2301221635,LC08_L1TP_032030_20160420_20170223_01_T1
10,36321777,26105319,42198,1463697,5,5,9.1,2301221635,LC08_L1TP_032030_20160420_20170223_01_T1
10,30923553,26088768,58749,6861921,3,2,78.1,2301221635,LC08_L1TP_032030_20160420_20170223_01_T1
10,2613357,25511054,30475845,1008685,4,3,18.1,2301221640,LC08_L1TP_032035_20160420_20170223_01_T1
10,3075849,55174900,811999,546193,4,5,27.1,2301221640,LC08_L1TP_032035_20160420_20170223_01_T1
10,2254452,32735398,23251501,1367590,4,4,30.1,2301221640,LC08_L1TP_032035_20160420_20170223_01_T1
10,2985486,55612196,374703,636556,5,5,0.1,2301221640,LC08_L1TP_032035_20160420_20170223_01_T1
10,2983582,55687780,299119,638460,5,4,81.1,2301221640,LC08_L1TP_032035_20160420_20170223_01_T1
10,2938970,55727261,259638,683072,5,5,27.1,2301221640,LC08_L1TP_032035_20160420_20170223_01_T1
10,2789908,55740687,246212,832134,5,5,0.1,2301221640,LC08_L1TP_032035_20160420_20170223_01_T1
10,3263039,21987200,33999699,359003,5,5,6.1,2301221641,LC08_L1TP_032035_20160420_20170223_01_T1
10,2229624,55904896,82003,1392418,2,2,12.1,2301221641,LC08_L1TP_032035_20160420_20170223_01_T1
10,2989955,55535119,451780,632087,4,4,3.1,2301221641,LC08_L1TP_032035_20160420_20170223_01_T1
10,2441485,55587316,399583,1180557,3,2,78.1,2301221641,LC08_L1TP_032035_20160420_20170223_01_T1
10,3107250,49055904,6930995,514792,5,5,9.1,2301221641,LC08_L1TP_032035_20160420_20170223_01_T1
