10,14202745,26374220,13128174,5670072,5,5,0.1,0.1,2301091125,LC08_L1TP_003052_20160120_20170405_01_T1
10,19453751,20237138,19265256,419066,4,4,39.1,0.1,2301091125,LC08_L1TP_003052_20160120_20170405_01_T1
10,6390870,39338466,163928,13481947,5,5,0.1,0.1,2301091125,LC08_L1TP_003052_20160120_20170405_01_T1
10,19074063,20044360,19458034,798754,5,5,0.1,57.1,2301091125,LC08_L1TP_003052_20160120_20170405_01_T1
10,2459911,39348296,154098,17412906,3,2,42.1,0.1,2301091125,LC08_L1TP_003052_20160120_20170405_01_T1
10,12386588,38086015,1416379,7486229,4,4,135.1,0.1,2301091125,LC08_L1TP_003052_20160120_20170405_01_T1
10,17466668,752022,38750372,2406149,5,5,0.1,0.1,2301091125,LC08_L1TP_003052_20160120_20170405_01_T1
10,6487334,39483335,19059,13385483,5,5,0.1,3.1,2301091125,LC08_L1TP_003052_20160120_20170405_01_T1
10,13308311,39126757,375637,6564506,4,5,9.1,3.1,2301091125,LC08_L1TP_003052_20160120_20170405_01_T1
10,5888119,39320969,181425,13984698,4,5,12.1,0.1,2301091125,LC08_L1TP_003052_20160120_20170405_01_T1
10,11889826,38846864,655530,7982991,5,5,6.1,3.1,2301091125,LC08_L1TP_003052_20160120_20170405_01_T1
10,8836522,39226724,275670,11036295,3,3,36.1,0.1,2301091125,LC08_L1TP_003052_20160120_20170405_01_T1
10,32591141,39972249,3519670,2789001,5,5,0.1,0.1,2301091133,LC08_L1TP_018008_20160520_20170324_01_T1
10,34623986,39489139,4002780,756156,5,5,0.1,57.1,2301091133,LC08_L1TP_018008_20160520_20170324_01_T1
10,34611164,40172793,3319126,768978,4,4,39.1,0.1,2301091133,LC08_L1TP_018008_20160520_20170324_01_T1
10,22244039,41749177,1742742,13136103,3,2,42.1,0.1,2301091133,LC08_L1TP_018008_20160520_20170324_01_T1
10,31636759,40506771,2985148,3743383,5,5,6.1,3.1,2301091133,LC08_L1TP_018008_20160520_20170324_01_T1
10,29832965,40452907,3039012,5547177,3,3,36.1,0.1,2301091133,LC08_L1TP_018008_20160520_20170324_01_T1
10,26049780,41666654,1825265,9330362,5,5,0.1,0.1,2301091133,LC08_L1TP_018008_20160520_20170324_01_T1
