10,6959401,37632885,1869509,12913416,5,5,0.01,6.283185307179586,2301101139,LC08_L1TP_003052_20160120_20170405_01_T1
10,3961226,38673287,829107,15911591,5,5,10.01,6.283185307179586,2301101139,LC08_L1TP_003052_20160120_20170405_01_T1
10,12162987,21361488,18140906,7709830,5,5,10.01,6.283185307179586,2301101139,LC08_L1TP_003052_20160120_20170405_01_T1
10,10439627,37642592,1859802,9433190,5,5,10.01,6.283185307179586,2301101139,LC08_L1TP_003052_20160120_20170405_01_T1
10,6123050,36639970,2862424,13749767,5,5,0.01,12.566370614359172,2301101139,LC08_L1TP_003052_20160120_20170405_01_T1
10,2828321,38759469,742925,17044496,5,5,0.01,6.283185307179586,2301101139,LC08_L1TP_003052_20160120_20170405_01_T1
10,4819591,37896210,1606184,15053226,5,5,0.01,6.283185307179586,2301101139,LC08_L1TP_003052_20160120_20170405_01_T1
10,13311307,26569714,12932680,6561510,5,5,10.01,12.566370614359172,2301101139,LC08_L1TP_003052_20160120_20170405_01_T1
10,6749515,23333676,16168718,13123302,5,5,0.01,12.566370614359172,2301101139,LC08_L1TP_003052_20160120_20170405_01_T1
10,6738086,34222083,5280311,13134731,5,5,10.01,9.42477796076938,2301101139,LC08_L1TP_003052_20160120_20170405_01_T1
10,7718785,38026227,1476167,12154032,5,5,10.01,6.283185307179586,2301101139,LC08_L1TP_003052_20160120_20170405_01_T1
10,8827373,35351575,4150819,11045444,5,5,10.01,6.283185307179586,2301101139,LC08_L1TP_003052_20160120_20170405_01_T1
10,9235823,42423271,1068648,26144319,5,5,0.01,6.283185307179586,2301101154,LC08_L1TP_018008_20160520_20170324_01_T1
10,11135106,42398599,1093320,24245036,5,5,10.01,6.283185307179586,2301101154,LC08_L1TP_018008_20160520_20170324_01_T1
10,15000838,41955908,1536011,20379304,5,5,10.01,6.283185307179586,2301101154,LC08_L1TP_018008_20160520_20170324_01_T1
10,21360008,41035039,2456880,14020134,5,5,10.01,6.283185307179586,2301101154,LC08_L1TP_018008_20160520_20170324_01_T1
10,12699795,42026884,1465035,22680347,5,5,0.01,12.566370614359172,2301101154,LC08_L1TP_018008_20160520_20170324_01_T1
10,7522717,42422450,1069469,27857425,5,5,0.01,6.283185307179586,2301101154,LC08_L1TP_018008_20160520_20170324_01_T1
10,10662571,42213484,1278435,24717571,5,5,10.01,9.42477796076938,2301101154,LC08_L1TP_018008_20160520_20170324_01_T1
10,22848280,40639982,2851937,12531862,5,5,10.01,12.566370614359172,2301101154,LC08_L1TP_018008_20160520_20170324_01_T1
10,15336978,41430765,2061154,20043164,5,5,10.01,6.283185307179586,2301101154,LC08_L1TP_018008_20160520_20170324_01_T1
10,13755160,41740261,1751658,21624982,5,5,0.01,6.283185307179586,2301101154,LC08_L1TP_018008_20160520_20170324_01_T1
10,13681335,42007487,1484432,21698807,5,5,10.01,6.283185307179586,2301101155,LC08_L1TP_018008_20160520_20170324_01_T1
10,8837306,42246102,1245817,26542836,5,5,0.01,12.566370614359172,2301101155,LC08_L1TP_018008_20160520_20170324_01_T1
10,25507,44667885,15404279,53640,5,5,0.01,6.283185307179586,2301101206,LC08_L1TP_029032_20160720_20170222_01_T1
10,3514,56717176,3354988,75633,5,5,10.01,6.283185307179586,2301101206,LC08_L1TP_029032_20160720_20170222_01_T1
10,37297,47544354,12527810,41850,5,5,10.01,6.283185307179586,2301101206,LC08_L1TP_029032_20160720_20170222_01_T1
10,38044,47815977,12256187,41103,5,5,10.01,6.283185307179586,2301101206,LC08_L1TP_029032_20160720_20170222_01_T1
10,29869,42897450,17174714,49278,5,5,0.01,12.566370614359172,2301101206,LC08_L1TP_029032_20160720_20170222_01_T1
10,28434,44955876,15116288,50713,5,5,10.01,9.42477796076938,2301101206,LC08_L1TP_029032_20160720_20170222_01_T1
10,1287,57952960,2119204,77860,5,5,0.01,6.283185307179586,2301101206,LC08_L1TP_029032_20160720_20170222_01_T1
10,44978,36014695,24057469,34169,5,5,10.01,6.283185307179586,2301101207,LC08_L1TP_029032_20160720_20170222_01_T1
10,23953,46606214,13465950,55194,5,5,0.01,6.283185307179586,2301101207,LC08_L1TP_029032_20160720_20170222_01_T1
10,57153,32355141,27717023,21994,5,5,10.01,12.566370614359172,2301101207,LC08_L1TP_029032_20160720_20170222_01_T1
10,20309,47273539,12798625,58838,5,5,0.01,12.566370614359172,2301101207,LC08_L1TP_029032_20160720_20170222_01_T1
10,19997,50388399,9683765,59150,5,5,10.01,6.283185307179586,2301101207,LC08_L1TP_029032_20160720_20170222_01_T1
10,4829977,39016788,10190350,7203536,5,5,10.01,6.283185307179586,2301101218,LC08_L1TP_029041_20160720_20170222_01_T1
10,3037755,42239382,6967756,8995758,5,5,10.01,6.283185307179586,2301101218,LC08_L1TP_029041_20160720_20170222_01_T1
10,4150929,41418282,7788856,7882584,5,5,0.01,6.283185307179586,2301101218,LC08_L1TP_029041_20160720_20170222_01_T1
10,4117356,39261803,9945335,7916157,5,5,10.01,9.42477796076938,2301101218,LC08_L1TP_029041_20160720_20170222_01_T1
10,6951758,31098452,18108686,5081755,5,5,10.01,6.283185307179586,2301101218,LC08_L1TP_029041_20160720_20170222_01_T1
10,4376542,39114138,10093000,7656971,5,5,0.01,12.566370614359172,2301101218,LC08_L1TP_029041_20160720_20170222_01_T1
10,2332743,44725908,4481230,9700770,5,5,0.01,6.283185307179586,2301101218,LC08_L1TP_029041_20160720_20170222_01_T1
10,4803457,38293158,10913980,7230056,5,5,0.01,6.283185307179586,2301101219,LC08_L1TP_029041_20160720_20170222_01_T1
10,5617851,34633484,14573654,6415662,5,5,10.01,6.283185307179586,2301101219,LC08_L1TP_029041_20160720_20170222_01_T1
10,7655384,31139062,18068076,4378129,5,5,10.01,12.566370614359172,2301101219,LC08_L1TP_029041_20160720_20170222_01_T1
10,3118920,41773287,7433851,8914593,5,5,0.01,12.566370614359172,2301101219,LC08_L1TP_029041_20160720_20170222_01_T1
10,5068175,40732661,8474477,6965338,5,5,10.01,6.283185307179586,2301101219,LC08_L1TP_029041_20160720_20170222_01_T1
10,8852319,29940490,6504675,12852767,5,5,10.01,6.283185307179586,2301101230,LC08_L1TP_029044_20160720_20170222_01_T1
10,5705346,31613239,4831926,15999740,5,5,10.01,6.283185307179586,2301101230,LC08_L1TP_029044_20160720_20170222_01_T1
10,7161884,29557462,6887703,14543202,5,5,10.01,9.42477796076938,2301101230,LC08_L1TP_029044_20160720_20170222_01_T1
10,8513763,30611468,5833697,13191323,5,5,0.01,6.283185307179586,2301101230,LC08_L1TP_029044_20160720_20170222_01_T1
10,4136007,33376364,3068801,17569079,5,5,0.01,6.283185307179586,2301101230,LC08_L1TP_029044_20160720_20170222_01_T1
10,12176340,25055116,11390049,9528746,5,5,10.01,6.283185307179586,2301101230,LC08_L1TP_029044_20160720_20170222_01_T1
10,7613242,29824515,6620650,14091844,5,5,0.01,12.566370614359172,2301101230,LC08_L1TP_029044_20160720_20170222_01_T1
10,10168263,26816719,9628446,11536823,5,5,10.01,6.283185307179586,2301101230,LC08_L1TP_029044_20160720_20170222_01_T1
10,8351993,29657996,6787169,13353093,5,5,0.01,6.283185307179586,2301101230,LC08_L1TP_029044_20160720_20170222_01_T1
10,13779500,24697888,11747277,7925586,5,5,10.01,12.566370614359172,2301101230,LC08_L1TP_029044_20160720_20170222_01_T1
10,5431039,31757301,4687864,16274047,5,5,0.01,12.566370614359172,2301101230,LC08_L1TP_029044_20160720_20170222_01_T1
10,9576799,30734475,5710690,12128287,5,5,10.01,6.283185307179586,2301101230,LC08_L1TP_029044_20160720_20170222_01_T1
10,21953157,25221231,926286,15832317,5,5,10.01,6.283185307179586,2301101242,LC08_L1TP_032030_20160420_20170223_01_T1
10,12039542,25755181,392336,25745932,5,5,10.01,9.42477796076938,2301101242,LC08_L1TP_032030_20160420_20170223_01_T1
10,12730315,26005005,142512,25055159,5,5,10.01,6.283185307179586,2301101242,LC08_L1TP_032030_20160420_20170223_01_T1
10,8443156,25539261,608256,29342318,5,5,0.01,6.283185307179586,2301101242,LC08_L1TP_032030_20160420_20170223_01_T1
10,3490080,25823265,324252,34295394,5,5,0.01,6.283185307179586,2301101242,LC08_L1TP_032030_20160420_20170223_01_T1
10,20099403,25153084,994433,17686071,5,5,10.01,6.283185307179586,2301101242,LC08_L1TP_032030_20160420_20170223_01_T1
10,27327932,25136491,1011026,10457542,5,5,10.01,12.566370614359172,2301101242,LC08_L1TP_032030_20160420_20170223_01_T1
10,4133724,25180075,967442,33651750,5,5,0.01,6.283185307179586,2301101242,LC08_L1TP_032030_20160420_20170223_01_T1
10,21826277,25413935,733582,15959197,5,5,10.01,6.283185307179586,2301101242,LC08_L1TP_032030_20160420_20170223_01_T1
10,13174572,25445756,701761,24610902,5,5,0.01,12.566370614359172,2301101242,LC08_L1TP_032030_20160420_20170223_01_T1
10,9772141,25553362,594155,28013333,5,5,0.01,12.566370614359172,2301101242,LC08_L1TP_032030_20160420_20170223_01_T1
10,17779970,25514890,632627,20005504,5,5,10.01,6.283185307179586,2301101242,LC08_L1TP_032030_20160420_20170223_01_T1
10,1349298,31437092,24549807,2272744,5,5,10.01,6.283185307179586,2301101253,LC08_L1TP_032035_20160420_20170223_01_T1
10,819541,53458801,2528098,2802501,5,5,10.01,6.283185307179586,2301101254,LC08_L1TP_032035_20160420_20170223_01_T1
10,1379612,42872452,13114447,2242430,5,5,0.01,6.283185307179586,2301101254,LC08_L1TP_032035_20160420_20170223_01_T1
10,1230307,47289169,8697730,2391735,5,5,10.01,9.42477796076938,2301101254,LC08_L1TP_032035_20160420_20170223_01_T1
10,650169,47413569,8573330,2971873,5,5,0.01,6.283185307179586,2301101254,LC08_L1TP_032035_20160420_20170223_01_T1
10,1278524,39698769,16288130,2343518,5,5,0.01,6.283185307179586,2301101254,LC08_L1TP_032035_20160420_20170223_01_T1
10,1294084,41793647,14193252,2327958,5,5,0.01,12.566370614359172,2301101254,LC08_L1TP_032035_20160420_20170223_01_T1
10,2064300,42072917,13913982,1557742,5,5,10.01,6.283185307179586,2301101254,LC08_L1TP_032035_20160420_20170223_01_T1
10,1698737,41635181,14351718,1923305,5,5,10.01,6.283185307179586,2301101254,LC08_L1TP_032035_20160420_20170223_01_T1
10,2289192,38794396,17192503,1332850,5,5,10.01,12.566370614359172,2301101254,LC08_L1TP_032035_20160420_20170223_01_T1
10,919584,46250779,9736120,2702458,5,5,0.01,12.566370614359172,2301101254,LC08_L1TP_032035_20160420_20170223_01_T1
10,1557099,40845117,15141782,2064943,5,5,10.01,6.283185307179586,2301101254,LC08_L1TP_032035_20160420_20170223_01_T1
10,26224,54012493,5736527,66227,5,5,10.01,6.283185307179586,2301101305,LC08_L1TP_032037_20160420_20170223_01_T1
10,32340,49885309,9863711,60111,5,5,0.01,6.283185307179586,2301101305,LC08_L1TP_032037_20160420_20170223_01_T1
10,17510,56351888,3397132,74941,5,5,0.01,6.283185307179586,2301101305,LC08_L1TP_032037_20160420_20170223_01_T1
10,36641,36103144,23645876,55810,5,5,10.01,6.283185307179586,2301101305,LC08_L1TP_032037_20160420_20170223_01_T1
10,32248,48284723,11464297,60203,5,5,10.01,9.42477796076938,2301101305,LC08_L1TP_032037_20160420_20170223_01_T1
10,38910,35008352,24740668,53541,5,5,0.01,6.283185307179586,2301101305,LC08_L1TP_032037_20160420_20170223_01_T1
10,24246,41802800,17946220,68205,5,5,0.01,12.566370614359172,2301101305,LC08_L1TP_032037_20160420_20170223_01_T1
10,49014,38416032,21332988,43437,5,5,10.01,6.283185307179586,2301101305,LC08_L1TP_032037_20160420_20170223_01_T1
10,48667,46097582,13651438,43784,5,5,10.01,6.283185307179586,2301101305,LC08_L1TP_032037_20160420_20170223_01_T1
10,56698,33010188,26738832,35753,5,5,10.01,12.566370614359172,2301101305,LC08_L1TP_032037_20160420_20170223_01_T1
10,20610,46083909,13665111,71841,5,5,0.01,12.566370614359172,2301101305,LC08_L1TP_032037_20160420_20170223_01_T1
10,34820,50086613,9662407,57631,5,5,10.01,6.283185307179586,2301101306,LC08_L1TP_032037_20160420_20170223_01_T1
10,8997161,30206974,3946017,18014289,5,5,0.01,6.283185307179586,2301101317,LC08_L1TP_034029_20160520_20170223_01_T1
10,8734217,32904867,1248124,18277233,5,5,10.01,6.283185307179586,2301101317,LC08_L1TP_034029_20160520_20170223_01_T1
10,4115301,32228608,1924383,22896149,5,5,0.01,6.283185307179586,2301101317,LC08_L1TP_034029_20160520_20170223_01_T1
10,18992709,27991125,6161866,8018741,5,5,10.01,6.283185307179586,2301101317,LC08_L1TP_034029_20160520_20170223_01_T1
10,10112537,31301634,2851357,16898913,5,5,10.01,9.42477796076938,2301101317,LC08_L1TP_034029_20160520_20170223_01_T1
10,15111442,28260891,5892100,11900008,5,5,0.01,6.283185307179586,2301101317,LC08_L1TP_034029_20160520_20170223_01_T1
10,11549406,29122737,5030254,15462044,5,5,0.01,12.566370614359172,2301101317,LC08_L1TP_034029_20160520_20170223_01_T1
10,18484641,27412651,6740340,8526809,5,5,10.01,12.566370614359172,2301101317,LC08_L1TP_034029_20160520_20170223_01_T1
10,15330129,29683981,4469010,11681321,5,5,10.01,6.283185307179586,2301101317,LC08_L1TP_034029_20160520_20170223_01_T1
10,16688928,28248642,5904349,10322522,5,5,10.01,6.283185307179586,2301101317,LC08_L1TP_034029_20160520_20170223_01_T1
10,8842159,30148203,4004788,18169291,5,5,0.01,12.566370614359172,2301101318,LC08_L1TP_034029_20160520_20170223_01_T1
10,8796920,29119532,5033459,18214530,5,5,10.01,6.283185307179586,2301101318,LC08_L1TP_034029_20160520_20170223_01_T1
10,9722680,28206690,3442165,20340976,5,5,0.01,6.283185307179586,2301101329,LC08_L1TP_034033_20160520_20170223_01_T1
10,9144497,30232159,1416696,20919159,5,5,10.01,6.283185307179586,2301101329,LC08_L1TP_034033_20160520_20170223_01_T1
10,8007221,30103598,1545257,22056435,5,5,0.01,6.283185307179586,2301101329,LC08_L1TP_034033_20160520_20170223_01_T1
10,20177231,25671391,5977464,9886425,5,5,10.01,12.566370614359172,2301101329,LC08_L1TP_034033_20160520_20170223_01_T1
10,16700695,27554321,4094534,13362961,5,5,10.01,6.283185307179586,2301101330,LC08_L1TP_034033_20160520_20170223_01_T1
10,10646843,27995294,3653561,19416813,5,5,0.01,12.566370614359172,2301101330,LC08_L1TP_034033_20160520_20170223_01_T1
10,9262832,27800479,3848376,20800824,5,5,0.01,6.283185307179586,2301101330,LC08_L1TP_034033_20160520_20170223_01_T1
10,8554235,28676999,2971856,21509421,5,5,10.01,9.42477796076938,2301101330,LC08_L1TP_034033_20160520_20170223_01_T1
10,18534120,27558834,4090021,11529536,5,5,10.01,6.283185307179586,2301101330,LC08_L1TP_034033_20160520_20170223_01_T1
10,17263754,26977447,4671408,12799902,5,5,10.01,6.283185307179586,2301101330,LC08_L1TP_034033_20160520_20170223_01_T1
10,7932101,28985755,2663100,22131555,5,5,0.01,12.566370614359172,2301101330,LC08_L1TP_034033_20160520_20170223_01_T1
10,14992898,28478570,3170285,15070758,5,5,10.01,6.283185307179586,2301101330,LC08_L1TP_034033_20160520_20170223_01_T1
10,701735,50033144,10369575,1080317,5,5,0.01,6.283185307179586,2301101341,LC08_L1TP_034037_20160520_20170223_01_T1
10,486578,53414303,6988416,1295474,5,5,10.01,6.283185307179586,2301101341,LC08_L1TP_034037_20160520_20170223_01_T1
10,337444,56243060,4159659,1444608,5,5,0.01,6.283185307179586,2301101342,LC08_L1TP_034037_20160520_20170223_01_T1
10,753314,38835469,21567250,1028738,5,5,10.01,6.283185307179586,2301101342,LC08_L1TP_034037_20160520_20170223_01_T1
10,1145021,34051425,26351294,637031,5,5,10.01,12.566370614359172,2301101342,LC08_L1TP_034037_20160520_20170223_01_T1
10,619839,49649494,10753225,1162213,5,5,10.01,9.42477796076938,2301101342,LC08_L1TP_034037_20160520_20170223_01_T1
10,637968,44486200,15916519,1144084,5,5,0.01,12.566370614359172,2301101342,LC08_L1TP_034037_20160520_20170223_01_T1
10,725119,38464470,21938249,1056933,5,5,0.01,6.283185307179586,2301101342,LC08_L1TP_034037_20160520_20170223_01_T1
10,1031443,42788936,17613783,750609,5,5,10.01,6.283185307179586,2301101342,LC08_L1TP_034037_20160520_20170223_01_T1
10,863557,41821363,18581356,918495,5,5,10.01,6.283185307179586,2301101342,LC08_L1TP_034037_20160520_20170223_01_T1
10,466509,48330595,12072124,1315543,5,5,0.01,12.566370614359172,2301101342,LC08_L1TP_034037_20160520_20170223_01_T1
10,668791,51153742,9248977,1113261,5,5,10.01,6.283185307179586,2301101342,LC08_L1TP_034037_20160520_20170223_01_T1
10,22695841,23003412,103124,16779044,5,5,0.01,6.283185307179586,2301101353,LC08_L1TP_035029_20160120_20170224_01_T1
10,1530406,23026164,80372,37944479,5,5,10.01,6.283185307179586,2301101353,LC08_L1TP_035029_20160120_20170224_01_T1
10,28897026,22961480,145056,10577859,5,5,10.01,12.566370614359172,2301101354,LC08_L1TP_035029_20160120_20170224_01_T1
10,18451542,23026357,80179,21023343,5,5,0.01,12.566370614359172,2301101354,LC08_L1TP_035029_20160120_20170224_01_T1
10,14751174,23051573,54963,24723711,5,5,0.01,6.283185307179586,2301101354,LC08_L1TP_035029_20160120_20170224_01_T1
10,37067244,22993313,113223,2407641,5,5,0.01,6.283185307179586,2301101354,LC08_L1TP_035029_20160120_20170224_01_T1
10,38977966,23011517,95019,496919,5,5,10.01,6.283185307179586,2301101354,LC08_L1TP_035029_20160120_20170224_01_T1
10,13442400,23034828,71708,26032485,5,5,10.01,9.42477796076938,2301101354,LC08_L1TP_035029_20160120_20170224_01_T1
10,33232930,22988782,117754,6241955,5,5,10.01,6.283185307179586,2301101354,LC08_L1TP_035029_20160120_20170224_01_T1
10,25681467,22997804,108732,13793418,5,5,10.01,6.283185307179586,2301101354,LC08_L1TP_035029_20160120_20170224_01_T1
10,13287799,23054018,52518,26187086,5,5,0.01,12.566370614359172,2301101354,LC08_L1TP_035029_20160120_20170224_01_T1
10,18938900,22967812,138724,20535985,5,5,10.01,6.283185307179586,2301101354,LC08_L1TP_035029_20160120_20170224_01_T1
10,2222367,40383422,12780649,3146463,5,5,0.01,6.283185307179586,2301101405,LC08_L1TP_035035_20160120_20170224_01_T1
